reporting_entity_name_in_network_files,provider_group_id,provider_group_id_type,sub_npi,negotiation_arrangement,billing_code,billing_code_type,billing_code_name,billing_code_modifier,negotiated_type,negotiated_rate,billing_class,provider_name,provider_city,provider_state,provider_zip_code
MultiPlan Inc.,1700432408,npi,1700432408,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,80,derived,144.34,professional,Mustafa H Alibhai,Irving,TX,75039
MultiPlan Inc.,1700445319,npi,1700445319,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,2893.7,professional,Arh Tug Valley Health Services,Prestonsburg,KY,41653
MultiPlan Inc.,1700801909,npi,1700801909,ffs,470,MS-DRG,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,,derived,82347.62,institutional,Thop Memorial Campus,El Paso,TX,79902
MultiPlan Inc.,1700803418,npi,1700803418,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,2169.06,professional,Dignity Health Mercy Medical Group (Ca),Sacramento,CA,95816
MultiPlan Inc.,1700803681,npi,1700803681,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,2455.2,professional,Lexington Clinic,Lexington,KY,40504
MultiPlan Inc.,1700807716,npi,1700807716,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,1090.4,professional,Anderson Medical Group,Maryville,IL,62062
BCBSMI,1700846706,npi,1700846706,ffs,36522,HCPCS,Photopheresis,,fee schedule,86.54,professional,John Watts,Royal Oak,MI,48073
BCBSMI,1700846706,npi,1700846706,ffs,47562,HCPCS,Laparoscopic Cholecystectomy,,fee schedule,164.36,professional,John Watts,Royal Oak,MI,48073
BCBSMI,1700846706,npi,1700846706,ffs,15777,HCPCS,Acellular Derm Matrix Implt,,fee schedule,620.4,professional,John Watts,Royal Oak,MI,48073
BCBSMI,1700846706,npi,1700846706,ffs,33249,HCPCS,Nsert Pace-Defib W//Lead,,fee schedule,829.93,professional,John Watts,Royal Oak,MI,48073
BCBSMI,1700846706,npi,1700846706,ffs,77373,HCPCS,Sbrt Delivery,,fee schedule,1470.25,professional,John Watts,Royal Oak,MI,48073
Anthem Blue Cross California,1700855756,npi,1700855756,ffs,77373,HCPCS,"STEREOTACTIC BODY RADIATION TX, TX DELIVERY, PER FRACTION TO 1 OR MORE LESIONS, ENTIRE COURSE NOT TO EXCEED 5 FRACTIONS.",,percentage,74,institutional,Sutter Santa Rosa Regional Hospital,Santa Rosa,CA,95404
Anthem Blue Cross California,1700855756,npi,1700855756,ffs,47562,HCPCS,"LAPAROSCOPY, SURGICAL; CHOLECYSTECTOMY",,fee schedule,11332,institutional,Sutter Santa Rosa Regional Hospital,Santa Rosa,CA,95404
Anthem Blue Cross California,1700855756,npi,1700855756,ffs,785,MS-DRG,CESAREAN SECTION WITH STERILIZATION WITHOUT CC//MCC,,negotiated,22349,institutional,Sutter Santa Rosa Regional Hospital,Santa Rosa,CA,95404
Anthem Blue Cross California,1700855756,npi,1700855756,ffs,470,MS-DRG,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,,negotiated,68588,institutional,Sutter Santa Rosa Regional Hospital,Santa Rosa,CA,95404
Anthem Blue Cross California,1700855756,npi,1700855756,ffs,455,MS-DRG,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITHOUT CC//MCC,,negotiated,159309,institutional,Sutter Santa Rosa Regional Hospital,Santa Rosa,CA,95404
MultiPlan Inc.,1700883196,npi,1700883196,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,7519.2,institutional,Oakbend Medical Center Williams Way Hospital Campus,Richmond,TX,77469
MultiPlan Inc.,1700913324,npi,1700913324,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,813.92,professional,Memorial And Katy Surgical Specialists,Houston,TX,77043
MultiPlan Inc.,1700966207,npi,1700966207,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,22,derived,1159.78,professional,Ssm Health Medical Group,Beaver Dam,WI,53916
MultiPlan Inc.,1710046073,npi,1710046073,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,645.96,professional,Crh Physician Practices,Douglas,GA,31533
MultiPlan Inc.,1710075361,npi,1710075361,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,917.63,professional,Golden Valley Memorial Hospital,Clinton,MO,64735
MultiPlan Inc.,1710097936,npi,1710097936,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,951.56,professional,Ochsner Medical Center Kenner,Kenner,LA,70065
Blue Cross and Blue Shield of Texas,1710099130,npi,1710099130,ffs,15777,CPT,ACELLULAR DERM MATRIX IMPLT,,negotiated,256.31,professional,Elizabeth Krishnan,Weslaco,TX,78596
Blue Cross and Blue Shield of Texas,1710099130,npi,1710099130,ffs,47562,CPT,LAPAROSCOPIC CHOLECYSTECTOMY,,negotiated,782.06,professional,Elizabeth Krishnan,Weslaco,TX,78596
MultiPlan Inc.,1710109186,npi,1710109186,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,16622.6,institutional,Providence St Mary Medical Center,Apple Valley,CA,92307
MultiPlan Inc.,1710327515,npi,1710327515,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,2481.54,professional,The Surgicalist Company,Kissimmee,FL,34741
MultiPlan Inc.,1710355029,npi,1710355029,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,1341.86,professional,Suburban Community Hospital Physicians,Norristown,PA,19401
MultiPlan Inc.,1710396932,npi,1710396932,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,9296.7,institutional,Osf Saint Anthonys Health Center,Alton,IL,62002
MultiPlan Inc.,1710499462,npi,1710499462,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,8075,institutional,Riverview Medical Center,Red Bank,NJ,7701
MultiPlan Inc.,1710915756,npi,1710915756,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,10971.9,institutional,Novant Health Brunswick Medical Center,Bolivia,NC,28422
MultiPlan Inc.,1710915756,npi,1710915756,ffs,470,MS-DRG,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,,derived,65069.43,institutional,Novant Health Brunswick Medical Center,Bolivia,NC,28422
Anthem Blue Cross California,1710958228,npi,1710958228,ffs,15777,HCPCS,"IMPLANTATION OF BIOLOGIC IMPLANT (EG, ACELLULAR DERMAL MATRIX) FOR SOFT TISSUE REINFORCEMENT (IE, BREAST, TRUNK) (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE);",,negotiated,5945,institutional,Watsonville Community Hospital,Watsonville,CA,95076
Anthem Blue Cross California,1710958228,npi,1710958228,ffs,33249,HCPCS,"INSERTION OR REPLACEMENT OF PERMANENT IMPLANTABLE DEFIBRILLATOR SYSTEM, WITH TRANSVENOUS LEAD(S), SINGLE OR DUAL CHAMBER",,negotiated,5945,institutional,Watsonville Community Hospital,Watsonville,CA,95076
Anthem Blue Cross California,1710958228,npi,1710958228,ffs,36522,HCPCS,"PHOTOPHERESIS, EXTRACORPOREAL",,negotiated,5945,institutional,Watsonville Community Hospital,Watsonville,CA,95076
Anthem Blue Cross California,1710958228,npi,1710958228,ffs,47562,HCPCS,"LAPAROSCOPY, SURGICAL; CHOLECYSTECTOMY",,negotiated,5945,institutional,Watsonville Community Hospital,Watsonville,CA,95076
MultiPlan Inc.,1710959457,npi,1710959457,ffs,15777,CPT,IMPLNT BIO IMPLNT FOR SOFT TISSUE REINFORCEME,,derived,720,professional,Vcu Health Physicians,Richmond,VA,23219
MultiPlan Inc.,1710959457,npi,1710959457,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,2546.4,professional,Vcu Health Physicians,Richmond,VA,23219
BCBSMI,1710959507,npi,1710959507,ffs,36522,HCPCS,Photopheresis,,fee schedule,27.69,professional,Daryl Smith,Lansing,MI,48910
BCBSMI,1710959507,npi,1710959507,ffs,15777,HCPCS,Acellular Derm Matrix Implt,,fee schedule,620.4,professional,Daryl Smith,Lansing,MI,48910
BCBSMI,1710959507,npi,1710959507,ffs,33249,HCPCS,Nsert Pace-Defib W//Lead,,fee schedule,1327.88,professional,Daryl Smith,Lansing,MI,48910
MultiPlan Inc.,1720028772,npi,1720028772,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,1799.52,professional,Brookdale University Hospital Medical Center,Brooklyn,NY,11212
MultiPlan Inc.,1720031636,npi,1720031636,ffs,15777,CPT,IMPLNT BIO IMPLNT FOR SOFT TISSUE REINFORCEME,,derived,2797.45,institutional,Ogden Regional Medical Center,Ogden,UT,84405
MultiPlan Inc.,1720038946,npi,1720038946,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,12562.54,institutional,Presbyterian/St Lukes Medical Center,Denver,CO,80218
MultiPlan Inc.,1720051717,npi,1720051717,ffs,15777,CPT,IMPLNT BIO IMPLNT FOR SOFT TISSUE REINFORCEME,",50",derived,558.9,professional,Ut Health San Antonio Physicians,San Antonio,TX,78229
MultiPlan Inc.,1720051717,npi,1720051717,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,1210.4,professional,Ut Health San Antonio Physicians,San Antonio,TX,78229
MultiPlan Inc.,1720083769,npi,1720083769,ffs,15777,CPT,IMPLNT BIO IMPLNT FOR SOFT TISSUE REINFORCEME,,derived,346.22,professional,Uconn John Dempsey Hospital,Farmington,CT,6030
MultiPlan Inc.,1720083769,npi,1720083769,ffs,33249,CPT,INSJ RPLCMT PERM DFB W TRNSVNS LDS 1 DUAL CHM,,derived,1477.46,professional,Uconn John Dempsey Hospital,Farmington,CT,6030
BCBSMI,1720160641,npi,1720160641,ffs,36522,HCPCS,Photopheresis,,fee schedule,138.46,professional,Jonathan Segal,Ann Arbor,MI,48109
BCBSMI,1720160641,npi,1720160641,ffs,15777,HCPCS,Acellular Derm Matrix Implt,,fee schedule,620.4,professional,Jonathan Segal,Ann Arbor,MI,48109
BCBSMI,1720160641,npi,1720160641,ffs,47562,HCPCS,Laparoscopic Cholecystectomy,,fee schedule,966.8,professional,Jonathan Segal,Ann Arbor,MI,48109
BCBSMI,1720160641,npi,1720160641,ffs,33249,HCPCS,Nsert Pace-Defib W//Lead,,fee schedule,1327.88,professional,Jonathan Segal,Ann Arbor,MI,48109
BCBSMI,1720160641,npi,1720160641,ffs,77373,HCPCS,Sbrt Delivery,,fee schedule,1470.25,professional,Jonathan Segal,Ann Arbor,MI,48109
Blue Cross and Blue Shield of Texas,1720177421,npi,1720177421,ffs,15777,CPT,ACELLULAR DERM MATRIX IMPLT,,negotiated,207.25,professional,Georgia Hsieh,Houston,TX,77002
Blue Cross and Blue Shield of Texas,1720177421,npi,1720177421,ffs,47562,CPT,LAPAROSCOPIC CHOLECYSTECTOMY,,negotiated,632.36,professional,Georgia Hsieh,Houston,TX,77002
Blue Cross and Blue Shield of Texas,1720177421,npi,1720177421,ffs,33249,CPT,INSJ RPLCMT DEFIB W LEAD S ,,negotiated,884.38,professional,Georgia Hsieh,Houston,TX,77002
MultiPlan Inc.,1720220098,npi,1720220098,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,",81",derived,1890,professional,University Primary Care Practices,Shaker Heights,OH,44122
MultiPlan Inc.,1720232465,npi,1720232465,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,AS,derived,82.77,professional,Pih Health Physicians,Downey,CA,90241
MultiPlan Inc.,1720285893,npi,1720285893,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,773.54,professional,Fairfax Surgical Group,Fairfax,VA,22031
MultiPlan Inc.,1720476005,npi,1720476005,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,926.54,professional,White County Medical Center,Newport,AR,72112
MultiPlan Inc.,1720589328,npi,1720589328,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,15554.4,institutional,Piedmont Walton,Monroe,GA,30655
MultiPlan Inc.,1720645468,npi,1720645468,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,1008.72,professional,Usa Health Physician Billing Services,Mobile,AL,36617
MultiPlan Inc.,1720645468,npi,1720645468,ffs,33249,CPT,INSJ RPLCMT PERM DFB W TRNSVNS LDS 1 DUAL CHM,,derived,1388.49,professional,Usa Health Physician Billing Services,Mobile,AL,36617
MultiPlan Inc.,1730115940,npi,1730115940,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,2667.6,professional,Hillsdale Community Health Center,Hillsdale,MI,49242
MultiPlan Inc.,1730126392,npi,1730126392,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,2934.8,professional,Ascension Medical Groupfox Valley Wisconsin,Neenah,WI,54956
MultiPlan Inc.,1730132234,npi,1730132234,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,1004.97,professional,Memorial Hermann Greater Heights Hospital,Houston,TX,77008
Blue Cross and Blue Shield of Texas,1730161860,npi,1730161860,ffs,15777,CPT,ACELLULAR DERM MATRIX IMPLT,,negotiated,340.13,professional,George Rebecca,Killeen,TX,76549
Blue Cross and Blue Shield of Texas,1730161860,npi,1730161860,ffs,33249,CPT,INSJ RPLCMT DEFIB W LEAD S ,,negotiated,1451.38,professional,George Rebecca,Killeen,TX,76549
MultiPlan Inc.,1730162991,npi,1730162991,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,5976.9,professional,Ssm Health Fond Du Lac Regional Clinic,Fond Du Lac,WI,54935
MultiPlan Inc.,1730183286,npi,1730183286,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,1072.14,professional,University Physicians & Surgeons,Huntington,WV,25701
MultiPlan Inc.,1730324500,npi,1730324500,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,724.28,professional,Uvalde Medical And Surgical Associates,Uvalde,TX,78801
MultiPlan Inc.,1730697350,npi,1730697350,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,14646.49,institutional,Ut Health Jacksonville,Jacksonville,TX,75766
MultiPlan Inc.,1730698820,npi,1730698820,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,1002.53,professional,Platte Valley Medical Group,Brighton,CO,80601
MultiPlan Inc.,1740219724,npi,1740219724,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,1080.93,professional,Swat Surgical Associates,Lubbock,TX,79410
MultiPlan Inc.,1740231448,npi,1740231448,ffs,33249,CPT,INSJ RPLCMT PERM DFB W TRNSVNS LDS 1 DUAL CHM,,derived,2660.5,professional,Osu Internal Medicine,Columbus,OH,43202
MultiPlan Inc.,1740233899,npi,1740233899,ffs,33249,CPT,INSJ RPLCMT PERM DFB W TRNSVNS LDS 1 DUAL CHM,,derived,42358.56,institutional,Vassar Brothers Medical Center,Poughkeepsie,NY,12601
MultiPlan Inc.,1740254143,npi,1740254143,ffs,178,MS-DRG,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH CC,,derived,19043.58,institutional,Overlook Medical Center,Summit,NJ,7901
MultiPlan Inc.,1740276518,npi,1740276518,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,6458.06,institutional,Uf Health The Villages Hospital,The Villages,FL,32159
MultiPlan Inc.,1740411032,npi,1740411032,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,711.84,professional,Quality Care Surgery,Old Bridge,NJ,8857
MultiPlan Inc.,1740485879,npi,1740485879,ffs,15777,CPT,IMPLNT BIO IMPLNT FOR SOFT TISSUE REINFORCEME,,derived,469,professional,Baylor St Lukes Medical Group,Houston,TX,77030
MultiPlan Inc.,1740485879,npi,1740485879,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,1338.07,professional,Baylor St Lukes Medical Group,Houston,TX,77030
MultiPlan Inc.,1750301685,npi,1750301685,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,995.2,professional,Surgical Group Of Johnson City,Johnson City,TN,37604
MultiPlan Inc.,1750312997,npi,1750312997,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,3895.43,institutional,Wellstar North Fulton Hospital,Roswell,GA,30076
BCBSMI,1750327631,npi,1750327631,ffs,36522,HCPCS,Photopheresis,,fee schedule,138.46,professional,Thomas Ritter,Niles,MI,49120
BCBSMI,1750327631,npi,1750327631,ffs,47562,HCPCS,Laparoscopic Cholecystectomy,,fee schedule,164.36,professional,Thomas Ritter,Niles,MI,49120
BCBSMI,1750327631,npi,1750327631,ffs,15777,HCPCS,Acellular Derm Matrix Implt,,fee schedule,620.4,professional,Thomas Ritter,Niles,MI,49120
BCBSMI,1750327631,npi,1750327631,ffs,77373,CPT,Sbrt Delivery,,fee schedule,1176.2,professional,Thomas Ritter,Niles,MI,49120
BCBSMI,1750327631,npi,1750327631,ffs,33249,HCPCS,Nsert Pace-Defib W//Lead,,fee schedule,1327.88,professional,Thomas Ritter,Niles,MI,49120
BCBSMI,1750327631,npi,1750327631,ffs,77373,HCPCS,Sbrt Delivery,,fee schedule,1470.25,professional,Thomas Ritter,Niles,MI,49120
MultiPlan Inc.,1750328720,npi,1750328720,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,791.69,professional,Elvira Klause,San Clemente,CA,92673
MultiPlan Inc.,1750334272,npi,1750334272,ffs,15777,CPT,IMPLNT BIO IMPLNT FOR SOFT TISSUE REINFORCEME,50,derived,583.51,professional,University Of Texas Southwestern Medical Center At Dallas,Dallas,TX,75390
MultiPlan Inc.,1750343216,npi,1750343216,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,884.88,professional,St Elizabeth Physicians,Erlanger,KY,41018
MultiPlan Inc.,1750381471,npi,1750381471,ffs,33249,CPT,INSJ RPLCMT PERM DFB W TRNSVNS LDS 1 DUAL CHM,,derived,1514.49,professional,Allegheny Clinic,Pittsburgh,PA,15212
MultiPlan Inc.,1750387833,npi,1750387833,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,618.25,professional,Wiregrass Surgical Associates,Dothan,AL,36305
MultiPlan Inc.,1750404182,npi,1750404182,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,1071.93,professional,Thomas King & Halow Mds,Carson City,NV,89703
MultiPlan Inc.,1750412300,npi,1750412300,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,2372.4,professional,Tahoe Forest Health System Physicians,Truckee,CA,96161
Blue Cross and Blue Shield of Texas,1750428835,npi,1750428835,ffs,47562,CPT,LAPAROSCOPIC CHOLECYSTECTOMY,,negotiated,625.04,professional,Alex Cordova,El Paso,TX,79912
MultiPlan Inc.,1750457172,npi,1750457172,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,462.62,professional,Anniston General Surgery Center,Anniston,AL,36207
MultiPlan Inc.,1750626495,npi,1750626495,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,1130.4,professional,Health First Medical Group,Rockledge,FL,32955
MultiPlan Inc.,1750626834,npi,1750626834,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,1093.1,professional,St Peters Health Partners Medical Associates,Albany,NY,12208
MultiPlan Inc.,1750791810,npi,1750791810,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,1855.55,professional,Healtheast Maplewood Surgery Center,Maplewood,MN,55109
MultiPlan Inc.,1760024459,npi,1760024459,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,997.9,professional,Arkansas Health Group,Little Rock,AR,72205
MultiPlan Inc.,1760405864,npi,1760405864,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,1427.25,professional,Coxhealth Physicians,Springfield,MO,65807
MultiPlan Inc.,1760405864,npi,1760405864,ffs,33249,CPT,INSJ RPLCMT PERM DFB W TRNSVNS LDS 1 DUAL CHM,62,derived,1732.22,professional,Coxhealth Physicians,Springfield,MO,65807
MultiPlan Inc.,1760409783,npi,1760409783,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,1063.64,professional,Western Surgical Group,Reno,NV,89502
MultiPlan Inc.,1760425862,npi,1760425862,ffs,15777,CPT,IMPLNT BIO IMPLNT FOR SOFT TISSUE REINFORCEME,,derived,334.37,professional,Providence Medical Institute,Torrance,CA,90503
MultiPlan Inc.,1760427157,npi,1760427157,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,44357.4,institutional,Shorepoint Health Venice,Venice,FL,34285
MultiPlan Inc.,1760445373,npi,1760445373,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,2071.08,professional,Umass Memorial Medical Group,Worcester,MA,1605
MultiPlan Inc.,1760445373,npi,1760445373,ffs,33249,CPT,INSJ RPLCMT PERM DFB W TRNSVNS LDS 1 DUAL CHM,,derived,3146.22,professional,Umass Memorial Medical Group,Worcester,MA,1605
MultiPlan Inc.,1760452767,npi,1760452767,ffs,33249,CPT,INSJ RPLCMT PERM DFB W TRNSVNS LDS 1 DUAL CHM,,derived,2759.44,professional,University Of Texas Southwestern Medical Center At Dallas,Dallas,TX,75390
MultiPlan Inc.,1760580757,npi,1760580757,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,3847.5,institutional,Vcu Health Tappahannock Hospital,Tappahannock,VA,22560
MultiPlan Inc.,1760764849,npi,1760764849,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,40494.08,institutional,Soin Medical Center Kettering Health,Beavercreek,OH,45431
MultiPlan Inc.,1760779508,npi,1760779508,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,1208.46,professional,Wk South Surgical Hospitalists,Shreveport,LA,71101
MultiPlan Inc.,1770008849,npi,1770008849,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,80,derived,102.4,professional,The University Of Kansas Health System St Francis Campus,Topeka,KS,66606
MultiPlan Inc.,1770514077,npi,1770514077,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,13349.21,institutional,Texas Health Plano,Plano,TX,75093
MultiPlan Inc.,1770514077,npi,1770514077,ffs,785,MS-DRG,CESAREAN SECTION WITH STERILIZATION WITHOUT CC MCC,,derived,14632.98,institutional,Texas Health Plano,Plano,TX,75093
MultiPlan Inc.,1770531600,npi,1770531600,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,2629.44,institutional,Northwest Community Hospital,Arlington Heights,IL,60005
MultiPlan Inc.,1770531600,npi,1770531600,ffs,33249,CPT,INSJ RPLCMT PERM DFB W TRNSVNS LDS 1 DUAL CHM,,derived,18643.46,institutional,Northwest Community Hospital,Arlington Heights,IL,60005
MultiPlan Inc.,1770543399,npi,1770543399,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,5681.25,institutional,Ochsner Rush Medical Center,Meridian,MS,39301
MultiPlan Inc.,1770573222,npi,1770573222,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,4030.97,institutional,Upmc Chautauqua,Jamestown,NY,14701
MultiPlan Inc.,1770573586,npi,1770573586,ffs,33249,CPT,INSJ RPLCMT PERM DFB W TRNSVNS LDS 1 DUAL CHM,,derived,135915.65,institutional,South Texas Health System Edinburg,Edinburg,TX,78539
MultiPlan Inc.,1770586794,npi,1770586794,ffs,15777,CPT,IMPLNT BIO IMPLNT FOR SOFT TISSUE REINFORCEME,,derived,5079.6,institutional,St Lukes Boise Medical Center,Boise,ID,83712
MultiPlan Inc.,1770586794,npi,1770586794,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,11529.9,institutional,St Lukes Boise Medical Center,Boise,ID,83712
MultiPlan Inc.,1770587149,npi,1770587149,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,AS,derived,58.5,professional,Shannon Clinic,San Angelo,TX,76903
MultiPlan Inc.,1770656837,npi,1770656837,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,941.81,professional,Sih Medical Group,Herrin,IL,62948
MultiPlan Inc.,1770659278,npi,1770659278,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,806.68,professional,Harvey Nurick,Riverside,CA,92504
MultiPlan Inc.,1770800575,npi,1770800575,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,1800,professional,Peterson Medical Associates,Kerrville,TX,78028
MultiPlan Inc.,1770823551,npi,1770823551,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,derived,1620.45,professional,Mount Sinai Medical Center,New York,NY,10029
